signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results
msg_iteration.1940.user.ethiopianfoodanddrugauthority.post.2900,1342468332,ethiopianfoodanddrugauthority,2900,0,0,2022-09-30 15:11:08+00:00,https://t.me/ethiopianfoodanddrugauthority/2900,1418,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1941.user.ethiopianfoodanddrugauthority.post.2899,1342468332,ethiopianfoodanddrugauthority,2899,0,0,2022-09-30 15:11:08+00:00,https://t.me/ethiopianfoodanddrugauthority/2899,1417,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1942.user.ethiopianfoodanddrugauthority.post.2898,1342468332,ethiopianfoodanddrugauthority,2898,0,0,2022-09-30 15:11:08+00:00,https://t.me/ethiopianfoodanddrugauthority/2898,1363,0,4,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1943.user.ethiopianfoodanddrugauthority.post.2897,1342468332,ethiopianfoodanddrugauthority,2897,0,0,2022-09-30 15:11:08+00:00,https://t.me/ethiopianfoodanddrugauthority/2897,1360,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1944.user.ethiopianfoodanddrugauthority.post.2896,1342468332,ethiopianfoodanddrugauthority,2896,0,0,2022-09-30 15:11:08+00:00,https://t.me/ethiopianfoodanddrugauthority/2896,1367,0,4,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1945.user.ethiopianfoodanddrugauthority.post.2895,1342468332,ethiopianfoodanddrugauthority,2895,0,0,2022-09-30 15:11:08+00:00,https://t.me/ethiopianfoodanddrugauthority/2895,1368,0,4,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1946.user.ethiopianfoodanddrugauthority.post.2894,1342468332,ethiopianfoodanddrugauthority,2894,0,0,2022-09-30 15:11:07+00:00,https://t.me/ethiopianfoodanddrugauthority/2894,1351,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1947.user.ethiopianfoodanddrugauthority.post.2893,1342468332,ethiopianfoodanddrugauthority,2893,"የኢትዮጵያ የምግብና መድኃኒት ባለስልጣን ለአገር መከላከያ ሠራዊታችን ልዩ ልዩ ድጋፎችን አደረገ
በዛሬው ዕለት ጦር ኃይሎች ሆስፒታል በመገኘት ግምታችው 1.2 ሚሊዮን ብር የሚገመቱ መድኃኒትና የሕክምና መገልገያዎችን እንዲሁም ግምታቸው ከ50 ሺ ብር በላይ የሚያውጡ ለሴት የሠራዊት አባላት የሚሆኑ የንፅህና መጠበቂያዎችንና አልባሳት የባለስልጣኑ ዋና ዳይሬክተር ወ/ሪት ሄራን ገርባ ለሆስፒታሉ አስረክበዋል።",የኢትዮጵያ የምግብና መድኃኒት ባለስልጣን ለአገር መከላከያ ሠራዊታችን ልዩ ልዩ ድጋፎችን አደረገ በዛሬው ዕለት ጦር ኃይሎች ሆስፒታል በመገኘት ግምታችው 1.2 ሚሊዮን ብር የሚገመቱ መድኃኒትና የሕክምና መገልገያዎችን እንዲሁም ግምታቸው ከ50 ሺ ብር በላይ የሚያውጡ ለሴት የሠራዊት አባላት የሚሆኑ የንፅህና መጠበቂያዎችንና አልባሳት የባለስልጣኑ ዋና ዳይሬክተር ወ/ሪት ሄራን ገርባ ለሆስፒታሉ አስረክበዋል።,2022-09-30 15:11:07+00:00,https://t.me/ethiopianfoodanddrugauthority/2893,1347,0,3,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1948.user.ethiopianfoodanddrugauthority.post.2892,1342468332,ethiopianfoodanddrugauthority,2892,https://www.facebook.com/100000484210959/posts/pfbid025FqGw7KZo5AVqVGNK3VQ2YCcgTy9dKx88ZRYWfZ4kn12P1ACtLzCxLWdRMSvinjfl/?app=fbl,https://www.facebook.com/100000484210959/posts/pfbid025FqGw7KZo5AVqVGNK3VQ2YCcgTy9dKx88ZRYWfZ4kn12P1ACtLzCxLWdRMSvinjfl/?app=fbl,2022-09-22 11:19:56+00:00,https://t.me/ethiopianfoodanddrugauthority/2892,1818,0,0,0,0,0.0,0,0,0,0,0,1,MessageMediaWebPage,1,https://www.facebook.com/100000484210959/posts/pfbid025FqGw7KZo5AVqVGNK3VQ2YCcgTy9dKx88ZRYWfZ4kn12P1ACtLzCxLWdRMSvinjfl/?app=fbl,facebook.com,Log in or sign up to view,"See posts, photos and more on Facebook.",0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1949.user.ethiopianfoodanddrugauthority.post.2891,1342468332,ethiopianfoodanddrugauthority,2891,የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን ሰ/ምዕ/ ቅርንጫፍ ጽ/ቤት ሰራተኞች ያሰባሰቡትን  ባለ 50 ሉክ ደብተርና   እስክርቢቶ   መስከረም 11/2015 ዓ.ም በህዳሴ 1ኛ ደረጃ ት/ት ቤት ቅጥር ግቢ ውስጥ በመገኘት አስረክበናል።,የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን ሰ/ምዕ/ ቅርንጫፍ ጽ/ቤት ሰራተኞች ያሰባሰቡትን ባለ 50 ሉክ ደብተርና እስክርቢቶ መስከረም 11/2015 ዓ.ም በህዳሴ 1ኛ ደረጃ ት/ት ቤት ቅጥር ግቢ ውስጥ በመገኘት አስረክበናል።,2022-09-21 10:52:30+00:00,https://t.me/ethiopianfoodanddrugauthority/2891,1774,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1950.user.ethiopianfoodanddrugauthority.post.2890,1342468332,ethiopianfoodanddrugauthority,2890,0,0,2022-09-21 10:52:30+00:00,https://t.me/ethiopianfoodanddrugauthority/2890,1771,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1951.user.ethiopianfoodanddrugauthority.post.2889,1342468332,ethiopianfoodanddrugauthority,2889,0,0,2022-09-21 10:52:30+00:00,https://t.me/ethiopianfoodanddrugauthority/2889,1772,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1952.user.ethiopianfoodanddrugauthority.post.2888,1342468332,ethiopianfoodanddrugauthority,2888,0,0,2022-09-21 10:52:30+00:00,https://t.me/ethiopianfoodanddrugauthority/2888,1638,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1953.user.ethiopianfoodanddrugauthority.post.2887,1342468332,ethiopianfoodanddrugauthority,2887,0,0,2022-09-21 10:52:30+00:00,https://t.me/ethiopianfoodanddrugauthority/2887,1633,0,2,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1954.user.ethiopianfoodanddrugauthority.post.2886,1342468332,ethiopianfoodanddrugauthority,2886,0,0,2022-09-21 10:52:30+00:00,https://t.me/ethiopianfoodanddrugauthority/2886,1590,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1955.user.ethiopianfoodanddrugauthority.post.2885,1342468332,ethiopianfoodanddrugauthority,2885,0,0,2022-09-21 09:23:10+00:00,https://t.me/ethiopianfoodanddrugauthority/2885,1479,0,7,1,PeerChannel,1342468332.0,ethiopianfoodanddrugauthority,2022-09-21 09:22:55,2022-09-21,https://t.me/ethiopianfoodanddrugauthority/2884,0,1,MessageMediaDocument,0,0,0,0,0,application/pdf,5.861499627294952e+18,0.0,EFDA VOICE AUGUST 2022 WA final edited2 (1).pdf,0.0,0,0.0,0
msg_iteration.1956.user.ethiopianfoodanddrugauthority.post.2883,1342468332,ethiopianfoodanddrugauthority,2883,የኢትዮጵያ ምግብና መድሃኒት ባለስልጣን ምስራቅ ቅርንጫፍ ጽ/ቤት ሰራተኞች መስከረም 11/2015 ዓ.ም በጽፈት ቤታችን ቅጥር ግቢ ውስጥ የደም ልገሳ አከናውነዋል፡፡,የኢትዮጵያ ምግብና መድሃኒት ባለስልጣን ምስራቅ ቅርንጫፍ ጽ/ቤት ሰራተኞች መስከረም 11/2015 ዓ.ም በጽፈት ቤታችን ቅጥር ግቢ ውስጥ የደም ልገሳ አከናውነዋል፡፡,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2883,1520,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1957.user.ethiopianfoodanddrugauthority.post.2882,1342468332,ethiopianfoodanddrugauthority,2882,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2882,1510,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1958.user.ethiopianfoodanddrugauthority.post.2881,1342468332,ethiopianfoodanddrugauthority,2881,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2881,1515,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1959.user.ethiopianfoodanddrugauthority.post.2880,1342468332,ethiopianfoodanddrugauthority,2880,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2880,1346,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1960.user.ethiopianfoodanddrugauthority.post.2879,1342468332,ethiopianfoodanddrugauthority,2879,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2879,1346,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1961.user.ethiopianfoodanddrugauthority.post.2878,1342468332,ethiopianfoodanddrugauthority,2878,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2878,1344,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1962.user.ethiopianfoodanddrugauthority.post.2877,1342468332,ethiopianfoodanddrugauthority,2877,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2877,1319,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1963.user.ethiopianfoodanddrugauthority.post.2876,1342468332,ethiopianfoodanddrugauthority,2876,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2876,1320,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1964.user.ethiopianfoodanddrugauthority.post.2875,1342468332,ethiopianfoodanddrugauthority,2875,0,0,2022-09-21 08:06:00+00:00,https://t.me/ethiopianfoodanddrugauthority/2875,1309,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1965.user.ethiopianfoodanddrugauthority.post.2874,1342468332,ethiopianfoodanddrugauthority,2874,"የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን የደቡብ ኢትዮጵያ ቅርንጫፍ ጽ/ቤት ሰራተኞች መስከረም 9/2015 ዓ.ም የደም ልገሳ አደረጉ፡፡ ""ህይወቱን ለሰጠኝ መከላከያ ደሜን እለግሳለሁ"" በሚል ደማችንን በመለገስ አብሮነታችንን እንግለጽላቸዉ በማለት ዛሬ ጧት ከ3፡00 ሰዓት ጀምሮ ደማቸዉን ለግሰዋል፡፡","የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን የደቡብ ኢትዮጵያ ቅርንጫፍ ጽ/ቤት ሰራተኞች መስከረም 9/2015 ዓ.ም የደም ልገሳ አደረጉ፡፡ ""ህይወቱን ለሰጠኝ መከላከያ ደሜን እለግሳለሁ"" በሚል ደማችንን በመለገስ አብሮነታችንን እንግለጽላቸዉ በማለት ዛሬ ጧት ከ3፡00 ሰዓት ጀምሮ ደማቸዉን ለግሰዋል፡፡",2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2874,1299,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1966.user.ethiopianfoodanddrugauthority.post.2873,1342468332,ethiopianfoodanddrugauthority,2873,0,0,2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2873,1291,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1967.user.ethiopianfoodanddrugauthority.post.2872,1342468332,ethiopianfoodanddrugauthority,2872,0,0,2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2872,1235,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1968.user.ethiopianfoodanddrugauthority.post.2871,1342468332,ethiopianfoodanddrugauthority,2871,0,0,2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2871,1235,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1969.user.ethiopianfoodanddrugauthority.post.2870,1342468332,ethiopianfoodanddrugauthority,2870,0,0,2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2870,1189,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1970.user.ethiopianfoodanddrugauthority.post.2869,1342468332,ethiopianfoodanddrugauthority,2869,0,0,2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2869,1188,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1971.user.ethiopianfoodanddrugauthority.post.2868,1342468332,ethiopianfoodanddrugauthority,2868,0,0,2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2868,1169,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1972.user.ethiopianfoodanddrugauthority.post.2867,1342468332,ethiopianfoodanddrugauthority,2867,0,0,2022-09-21 07:51:06+00:00,https://t.me/ethiopianfoodanddrugauthority/2867,1165,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1973.user.ethiopianfoodanddrugauthority.post.2866,1342468332,ethiopianfoodanddrugauthority,2866,0,0,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2866,1325,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1974.user.ethiopianfoodanddrugauthority.post.2865,1342468332,ethiopianfoodanddrugauthority,2865,0,0,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2865,1321,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1975.user.ethiopianfoodanddrugauthority.post.2864,1342468332,ethiopianfoodanddrugauthority,2864,0,0,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2864,1270,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1976.user.ethiopianfoodanddrugauthority.post.2863,1342468332,ethiopianfoodanddrugauthority,2863,0,0,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2863,1268,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1977.user.ethiopianfoodanddrugauthority.post.2862,1342468332,ethiopianfoodanddrugauthority,2862,0,0,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2862,1263,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1978.user.ethiopianfoodanddrugauthority.post.2861,1342468332,ethiopianfoodanddrugauthority,2861,0,0,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2861,1259,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1979.user.ethiopianfoodanddrugauthority.post.2860,1342468332,ethiopianfoodanddrugauthority,2860,0,0,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2860,1252,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1980.user.ethiopianfoodanddrugauthority.post.2859,1342468332,ethiopianfoodanddrugauthority,2859,መስከረም 11/2015 ዓ.ም (EFDA) የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን በአቃቂ ቃሊቲ ክፍለ ከተማ ወረዳ 5 ውስጥ የሚያስገነባውን የልህቀት ማዕከል የሆነውና በውሰጡ የምግብ ፣የመድኃኒት፣የህክምና መሳሪያዎችና ሌሎች የጤና ግብዓት የሆኑ ምርቶች ጥራትና ደህንነት መመርመሪያ ላብራቶሪ ግንባታ ፕሮጀክት ለአካባበቢው ማህበረሰብና ብሎም በሀገርና በሀጉር ደረጃ ባለው ጠቀሜታና በፕሮጀክቱ ፋይዲያ ዙሪያ ከወረዳ አምስት  ለተውጣጡ የአካባበቢው ነዋሪዎች ፣የወረዳው የማህበራዊ ፣የጤና እንዲሁም የማህበረሰብ አደራጀጀቶች የወረዳው አመራሮች  በተገኙበት ውይይት ተደረገ፡፡,መስከረም 11/2015 ዓ.ም (EFDA) የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን በአቃቂ ቃሊቲ ክፍለ ከተማ ወረዳ 5 ውስጥ የሚያስገነባውን የልህቀት ማዕከል የሆነውና በውሰጡ የምግብ ፣የመድኃኒት፣የህክምና መሳሪያዎችና ሌሎች የጤና ግብዓት የሆኑ ምርቶች ጥራትና ደህንነት መመርመሪያ ላብራቶሪ ግንባታ ፕሮጀክት ለአካባበቢው ማህበረሰብና ብሎም በሀገርና በሀጉር ደረጃ ባለው ጠቀሜታና በፕሮጀክቱ ፋይዲያ ዙሪያ ከወረዳ አምስት ለተውጣጡ የአካባበቢው ነዋሪዎች ፣የወረዳው የማህበራዊ ፣የጤና እንዲሁም የማህበረሰብ አደራጀጀቶች የወረዳው አመራሮች በተገኙበት ውይይት ተደረገ፡፡,2022-09-21 03:38:19+00:00,https://t.me/ethiopianfoodanddrugauthority/2859,1254,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1981.user.ethiopianfoodanddrugauthority.post.2857,1342468332,ethiopianfoodanddrugauthority,2857,"በቀን 06/01/2015 ዓ.ም የኢትዮጵያ ምግብና መድኃኒት ባለሥልጣን የሰሜን ምስራቅ ሰራተኞች በኮ/ቻ ከተማ አስተዳደር ""ህይወቱን ለሰጠኝ መከላከያ ደሜን እለግሳለሁ"" በሚል  የደም ልገሳ አከናውነዋል፡፡","በቀን 06/01/2015 ዓ.ም የኢትዮጵያ ምግብና መድኃኒት ባለሥልጣን የሰሜን ምስራቅ ሰራተኞች በኮ/ቻ ከተማ አስተዳደር ""ህይወቱን ለሰጠኝ መከላከያ ደሜን እለግሳለሁ"" በሚል የደም ልገሳ አከናውነዋል፡፡",2022-09-16 14:44:38+00:00,https://t.me/ethiopianfoodanddrugauthority/2857,1696,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1982.user.ethiopianfoodanddrugauthority.post.2856,1342468332,ethiopianfoodanddrugauthority,2856,0,0,2022-09-16 14:44:38+00:00,https://t.me/ethiopianfoodanddrugauthority/2856,1686,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1983.user.ethiopianfoodanddrugauthority.post.2855,1342468332,ethiopianfoodanddrugauthority,2855,0,0,2022-09-16 14:44:38+00:00,https://t.me/ethiopianfoodanddrugauthority/2855,1557,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1984.user.ethiopianfoodanddrugauthority.post.2854,1342468332,ethiopianfoodanddrugauthority,2854,0,0,2022-09-16 14:44:38+00:00,https://t.me/ethiopianfoodanddrugauthority/2854,1557,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1985.user.ethiopianfoodanddrugauthority.post.2853,1342468332,ethiopianfoodanddrugauthority,2853,0,0,2022-09-16 14:44:38+00:00,https://t.me/ethiopianfoodanddrugauthority/2853,1522,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1986.user.ethiopianfoodanddrugauthority.post.2852,1342468332,ethiopianfoodanddrugauthority,2852,0,0,2022-09-16 14:44:38+00:00,https://t.me/ethiopianfoodanddrugauthority/2852,1521,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1987.user.ethiopianfoodanddrugauthority.post.2851,1342468332,ethiopianfoodanddrugauthority,2851,የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን የደቡብ ምዕራብ ቅርንጫፍ ጽ/ቤት ሰራተኞች መስከረም 6/2015 ዓ.ም የደም ልገሳ አደረጉ፡፡,የኢትዮጵያ ምግብና መድኃኒት ባለስልጣን የደቡብ ምዕራብ ቅርንጫፍ ጽ/ቤት ሰራተኞች መስከረም 6/2015 ዓ.ም የደም ልገሳ አደረጉ፡፡,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2851,1456,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1988.user.ethiopianfoodanddrugauthority.post.2850,1342468332,ethiopianfoodanddrugauthority,2850,0,0,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2850,1435,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1989.user.ethiopianfoodanddrugauthority.post.2849,1342468332,ethiopianfoodanddrugauthority,2849,0,0,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2849,1336,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1990.user.ethiopianfoodanddrugauthority.post.2848,1342468332,ethiopianfoodanddrugauthority,2848,0,0,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2848,1337,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1991.user.ethiopianfoodanddrugauthority.post.2847,1342468332,ethiopianfoodanddrugauthority,2847,0,0,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2847,1307,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1992.user.ethiopianfoodanddrugauthority.post.2846,1342468332,ethiopianfoodanddrugauthority,2846,0,0,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2846,1306,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1993.user.ethiopianfoodanddrugauthority.post.2845,1342468332,ethiopianfoodanddrugauthority,2845,0,0,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2845,1286,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
msg_iteration.1994.user.ethiopianfoodanddrugauthority.post.2844,1342468332,ethiopianfoodanddrugauthority,2844,0,0,2022-09-16 14:32:45+00:00,https://t.me/ethiopianfoodanddrugauthority/2844,1283,0,1,0,0,0.0,0,0,0,0,0,1,MessageMediaPhoto,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0
